"Name","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","RAR","WAR","Dollars","playerid"
"Brownie Foreman","2.5","1.4","-0.6","0.8","22.6","1.7","","1004228"
"Danny Jackson","0.7","-0.7","-0.3","-1.0","14.6","1.7","","1006295"
"Roy Sanders","1.9","0.6","-0.4","0.2","13.5","1.6","","1011420"
"Homer Hillebrand","2.2","0.7","0.0","0.6","14.0","1.6","","1005815"
"Glenn Spencer","0.6","1.3","-2.2","-0.9","16.0","1.6","","1012323"
"Guy Bush","1.4","0.4","-0.6","-0.2","15.9","1.6","","1001752"
"Bob Patterson","-0.3","-1.0","-0.9","-1.9","13.5","1.5","","1010055"
"Jake Thies","0.9","0.9","-1.5","-0.7","15.0","1.5","","1012957"
"Jack Neagle","-2.2","-1.8","-1.9","-3.7","18.3","1.5","","1009472"
"Larry Demery","2.1","0.7","-0.1","0.6","13.4","1.5","","1003192"
"Chris Archer","0.9","-0.5","0.0","-0.6","14.7","1.5","$11.7","6345"
"Rick White","1.0","-0.3","-0.1","-0.4","14.1","1.4","","456"
"John Ericks","0.1","-0.8","-0.6","-1.3","14.0","1.4","","1003809"
"George O'Donnell","0.4","-0.7","-0.3","-1.0","13.7","1.4","","1009729"
"Bill Sowders","-1.9","-2.7","-0.6","-3.3","17.3","1.4","","1012295"
"Brandon Cumpton","0.4","-0.5","-0.6","-1.0","12.6","1.4","$10.6","11366"
"Bronson Arroyo","-0.8","-1.3","-0.9","-2.2","14.6","1.4","$0.9","978"
"Erik Bedard","-0.1","-0.6","-0.8","-1.5","13.2","1.4","$9.0","126"
"Victor Santos","0.1","-1.5","0.2","-1.3","14.2","1.4","$6.6","446"
"Johnny Lindell","1.2","-0.2","0.0","-0.2","14.1","1.4","","1007619"
"Odell Jones","0.3","-0.4","-0.6","-1.0","11.7","1.3","","1006579"
"Jim Handiboe","1.4","0.9","-0.7","0.1","14.9","1.3","","1005297"
"Bennie Daniels","-2.3","-1.4","-2.2","-3.6","12.2","1.3","","1002968"
"Bill Hoffer","2.9","1.0","0.6","1.6","14.1","1.2","","1005899"
"Elmer Riddle","4.1","1.3","1.6","2.9","12.5","1.2","","1010946"
"Bob Hall","0.1","-0.7","-0.4","-1.1","12.5","1.2","","1005237"
"Rick Reed","-0.5","-0.6","-1.2","-1.7","11.0","1.2","","750"
"Tom Colcolough","-0.1","-0.3","-1.1","-1.3","17.4","1.2","","1002410"
"Jock Menefee","0.4","-1.0","0.2","-0.8","17.2","1.2","","1008763"
"Pascual Perez","-0.1","-0.7","-0.6","-1.3","10.5","1.2","","1010185"
"Jeff Robinson","-0.4","-0.7","-0.8","-1.6","10.8","1.2","","1011072"
"Boom-Boom Beck","2.0","0.5","0.3","0.8","10.9","1.2","","1000738"
"Neal Heaton","2.7","1.2","0.3","1.5","11.0","1.2","","1005568"
"Elmer Smith","-0.4","-0.6","-0.9","-1.5","12.4","1.1","","1012134"
"Xavier Rescigno","1.9","0.4","0.4","0.8","9.9","1.1","","1010843"
