"Name","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","RAR","WAR","Dollars","playerid"
"Vean Gregg","22.1","3.5","6.1","9.6","114.2","12.4","","1005022"
"Cy Falkenberg","12.2","-1.5","1.5","0.0","104.6","12.2","","1003913"
"Earl Moore","16.9","4.6","0.3","4.9","114.0","12.0","","1009103"
"Sherry Smith","13.0","1.8","-0.7","1.0","122.2","11.9","","1012205"
"Steve Hargan","9.9","0.4","-2.3","-2.0","103.5","11.9","","1005356"
"Dennis Eckersley","12.5","3.1","-2.4","0.8","106.1","11.7","","1003660"
"Shane Bieber","11.8","-1.1","1.3","0.1","109.9","11.6","$93.1","19427"
"Gary Bell","13.6","3.9","-1.9","2.0","107.7","11.5","","1000806"
"Dave Burba","10.6","-1.6","0.7","-0.9","120.6","11.5","$0.5","1239"
"Steve Gromek","16.0","6.4","-1.6","4.8","103.8","11.2","","1005080"
"Mike Clevinger","15.3","1.1","3.3","4.4","103.3","10.9","$86.9","12808"
"Oral Hildebrand","13.7","4.0","-0.7","3.3","109.4","10.4","","1005804"
"Danny Salazar","10.0","-1.5","1.2","-0.3","96.7","10.3","$81.4","5867"
"Jim Perry","15.0","1.9","2.9","4.8","97.7","10.2","","1010213"
"Chuck Finley","6.1","-2.7","-0.1","-2.8","90.0","8.8","$9.3","384"
"Al Smith","10.8","1.7","0.5","2.2","82.1","8.5","","1012089"
"Dennis Martinez","12.6","3.6","0.6","4.2","88.3","8.4","","1008161"
"Heinie Berger","7.8","-0.3","0.1","-0.2","63.6","8.1","","1000870"
"Roberto Hernandez","7.6","1.8","-2.2","-0.4","79.1","8.0","$49.4","3273"
"Dick Donovan","5.7","-0.9","-1.4","-2.3","76.1","8.0","","1003395"
"Orel Hershiser","9.9","1.6","0.6","2.1","82.6","7.7","","1005741"
"Bob Rhoads","18.1","3.6","6.8","10.4","66.6","7.7","","1010881"
"Monte Pearson","8.8","1.5","-0.3","1.2","78.4","7.5","","1010111"
"John Farrell","7.6","1.2","-0.8","0.4","69.1","7.3","","1003948"
"Al Milnar","7.1","1.0","-1.2","-0.1","75.1","7.2","","1008962"
"Rick Sutcliffe","7.2","-0.2","0.2","0.0","69.7","7.2","","1012734"
"Jack Kralick","6.2","-2.1","1.3","-0.8","63.6","7.0","","1007135"
"Otto Hess","9.0","1.1","0.9","2.1","59.7","7.0","","1005749"
"Jim Bagby","10.1","1.3","1.9","3.2","65.3","6.9","","1000412"
"Bud Black","7.1","2.5","-2.2","0.4","64.1","6.8","","1001007"
"Josh Tomlin","6.9","2.9","-2.6","0.3","63.5","6.6","$49.9","9388"
"Jim Bibby","5.2","-0.2","-1.2","-1.4","61.7","6.6","","1000945"
"Fred Blanding","7.2","-1.9","2.5","0.6","61.6","6.6","","1001045"
"Allie Reynolds","8.2","0.1","1.5","1.6","58.9","6.5","","1010860"
"Ed Klepfer","4.9","-2.3","0.6","-1.7","54.4","6.5","","1006997"
