"Name","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","RAR","WAR","Dollars","playerid"
"Firpo Marberry","7.3","1.4","0.2","1.6","57.8","5.7","","1008100"
"Frank Kitson","2.0","-3.2","-0.4","-3.6","50.5","5.5","","1006981"
"Bill Gullickson","6.0","0.7","0.0","0.6","53.0","5.3","","1005136"
"Jason Johnson","2.8","-0.6","-1.8","-2.5","53.7","5.3","$23.5","147"
"Daniel Norris","4.4","-1.5","0.6","-0.9","52.7","5.3","$42.2","13475"
"Steve Gromek","10.8","2.9","2.7","5.6","50.4","5.2","","1005080"
"Chief Hogsett","3.6","-2.9","1.4","-1.5","54.2","5.1","","1005930"
"Roscoe Miller","7.5","1.5","1.0","2.5","53.2","5.0","","1008929"
"Jordan Zimmermann","0.2","-2.5","-2.2","-4.8","50.3","5.0","$39.7","4505"
"Sam Gibson","3.9","-1.0","0.0","-1.0","49.6","4.9","","1004674"
"Spencer Turnbull","2.7","-1.2","-0.7","-1.9","46.7","4.7","$37.4","16207"
"Vern Ruhle","3.3","-1.2","0.0","-1.2","41.4","4.4","","1011297"
"Juan Berenguer","5.2","2.6","-1.8","0.7","42.9","4.4","","1000865"
"John Doherty","1.7","-1.9","-0.8","-2.7","43.5","4.4","","1003358"
"Alvin Crowder","3.9","-0.9","0.5","-0.4","45.2","4.3","","1002820"
"Felipe Lira","4.5","1.6","-1.3","0.2","46.5","4.3","","1007649"
"Woodie Fryman","3.4","-0.7","-0.1","-0.8","36.7","4.2","","1004381"
"Willie Blair","1.5","-1.1","-1.6","-2.6","42.7","4.2","","1001033"
"Joe Lake","1.1","-2.4","-0.6","-3.0","37.8","4.1","","1007262"
"Mark Redman","2.3","0.0","-1.8","-1.8","39.5","4.1","$15.7","491"
"Carl Fischer","4.5","-0.2","0.7","0.5","40.8","4.0","","1004067"
"Ed Wells","0.9","-3.0","-0.1","-3.1","41.0","3.9","","1013766"
"Omar Olivares","3.5","0.9","-1.3","-0.4","41.6","3.9","","1009771"
"Willie Mitchell","3.9","-0.9","0.9","0.1","31.6","3.9","","1009011"
"Les Cain","2.2","-1.0","-0.7","-1.6","35.6","3.8","","1001821"
"John Hiller","6.1","1.1","1.2","2.3","32.3","3.8","","1005817"
"Phil Regan","2.9","-0.1","-0.6","-0.7","35.2","3.6","","1010785"
"Dave Roberts","2.0","1.2","-2.8","-1.6","32.8","3.6","","1011031"
"Edwin Jackson","4.6","0.7","0.3","1.0","35.2","3.6","$22.7","1841"
"Duke Maas","2.6","-0.7","-0.2","-0.9","33.2","3.5","","1007894"
"Kenny Rogers","4.9","1.8","-0.3","1.5","36.0","3.5","$18.1","1277"
"Whit Wyatt","2.2","-0.5","-0.7","-1.2","37.2","3.4","","1014304"
"Lerrin LaGrow","-0.3","-1.8","-1.9","-3.7","32.3","3.4","","1007255"
"Mike Kilkenny","0.9","-0.7","-1.8","-2.5","31.8","3.4","","1006901"
"Syl Johnson","3.6","-0.2","0.4","0.3","34.0","3.3","","1006505"
"Joe Yeager","3.4","0.0","0.2","0.2","34.1","3.2","","1014331"
"George Gill","4.9","0.1","1.6","1.7","34.7","3.2","","1004719"
"Jack Billingham","4.5","-0.7","2.0","1.3","30.6","3.1","","1000970"
"Doc Ayers","1.1","-0.9","-1.1","-2.0","29.5","3.1","","1000387"
"Armando Galarraga","6.6","3.7","0.0","3.6","30.4","3.0","$18.4","4222"
"George Cunningham","0.1","-1.0","-1.8","-2.8","24.7","2.9","","1002880"
"Ralph Works","0.1","-1.1","-1.7","-2.8","27.1","2.8","","1014258"
"Mark Leiter","2.3","-0.7","0.2","-0.5","27.4","2.8","","1007501"
"Red Donahue","2.8","-1.9","2.0","0.0","23.5","2.8","","1003373"
"Ray Bare","0.0","-1.7","-1.0","-2.7","25.4","2.8","","1000536"
"Jack Cronin","1.2","-0.9","-0.7","-1.6","29.7","2.8","","1002794"
"Drew Smyly","2.6","-0.5","0.3","-0.1","25.5","2.7","$18.6","11760"
"Art Herring","2.3","-1.2","0.9","-0.4","28.5","2.7","","1005726"
"Joe Niekro","2.6","-2.0","2.0","0.0","24.0","2.6","","1009582"
"Dave Mlicki","1.5","-0.9","-0.1","-1.1","27.6","2.6","","569"
"Al Aber","1.3","-0.1","-1.2","-1.3","24.3","2.6","","1000016"
"Jeff Robinson","3.4","4.0","-3.1","0.9","25.1","2.5","","1011073"
"Waite Hoyt","0.7","-1.3","-0.5","-1.8","27.0","2.5","","1006115"
"Win Mercer","5.3","1.8","1.1","2.9","24.2","2.4","","1008778"
"Harry Eisenstat","2.7","0.6","-0.2","0.4","24.6","2.3","","1003717"
"Bill Wight","-0.5","-2.3","-0.5","-2.7","20.0","2.2","","1013933"
"Pat Underwood","-0.4","-0.8","-1.8","-2.6","20.7","2.1","","1013280"
"Hideo Nomo","2.9","-0.3","1.1","0.8","23.2","2.1","","666"
"Ed Lafitte","-1.0","-1.6","-1.4","-3.1","19.6","2.1","","1007250"
"Rudy Kallio","-0.4","-0.6","-1.9","-2.4","17.4","2.1","","1006680"
"Archie McKain","2.4","1.0","-0.7","0.3","21.3","2.1","","1008577"
"Pug Cavet","1.2","-0.3","-0.6","-0.8","17.8","2.0","","1002095"
"Zach Miner","1.7","0.1","-0.4","-0.3","19.7","1.9","$10.7","3193"
"Tom Timmermann","1.9","1.2","-1.1","0.0","16.1","1.9","","1013071"
"Randy O'Neal","1.5","0.8","-1.2","-0.4","18.0","1.9","","1009802"
"Jim Perry","2.8","-0.1","1.1","0.9","17.8","1.9","","1010213"
"Bill Slayback","-0.3","-0.9","-1.2","-2.1","14.5","1.8","","1012062"
"Boots Poffenberger","2.9","0.3","0.8","1.2","19.7","1.8","","1010410"
"Marc Hall","1.7","0.1","-0.2","-0.1","16.1","1.8","","1005256"
"Bert Cole","0.7","-0.8","-0.2","-1.0","18.3","1.7","","1002412"
"Fernando Arroyo","2.1","0.1","0.3","0.4","16.9","1.7","","1000327"
"Roxie Lawson","3.5","1.8","0.0","1.8","18.5","1.7","","1007406"
"Vern Kennedy","1.9","0.0","0.3","0.3","18.0","1.6","","1006851"
"Bill James","3.2","0.2","1.4","1.6","14.1","1.6","","1006343"
"Seth Greisinger","0.9","0.0","-0.8","-0.7","16.7","1.6","$1.4","467"
"Rube Kisinger","1.6","0.1","-0.1","0.0","15.4","1.6","","1006977"
"John Eubank","-0.6","-1.2","-1.0","-2.2","13.3","1.6","","1003850"
"Ed Rakow","1.4","-0.9","0.8","-0.1","14.5","1.5","","1010661"
"Kip Young","3.2","0.2","1.4","1.6","14.1","1.5","","1014384"
"Jack Lively","0.0","-1.3","-0.2","-1.4","13.3","1.4","","1007672"
"Alfredo Simon","0.7","0.0","-0.7","-0.7","13.4","1.4","$11.0","2155"
"Phil Coke","-0.1","-0.5","-1.0","-1.5","12.9","1.4","$10.3","5535"
"Eric Erickson","0.8","-0.2","-0.3","-0.5","10.9","1.3","","1003806"
"Ron Kline","1.1","0.1","-0.3","-0.2","12.4","1.3","","1007004"
"George Susce","0.7","0.0","-0.6","-0.6","12.1","1.3","","1012731"
"Ralph Comstock","-1.9","-2.0","-1.2","-3.2","11.1","1.3","","1002492"
"Mike Fiers","2.8","0.5","1.1","1.5","12.8","1.3","$10.4","7754"
"Wil Ledezma","0.0","-0.4","-1.0","-1.3","12.8","1.3","$5.5","1669"
"George Zuverink","2.4","0.9","0.2","1.1","12.2","1.3","","1014466"
"Gary Knotts","0.2","0.3","-1.4","-1.1","13.4","1.3","$5.4","1428"
"Rufe Gentry","1.8","-0.6","1.2","0.6","11.7","1.3","","1004616"
"Bryce Florie","1.0","-0.4","0.1","-0.2","13.0","1.2","","1004172"
