"Name","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","RAR","WAR","Dollars","playerid"
"Zaza Harvey","0.3","0.5","-0.6","-0.1","4.0","0.4","","1005471"
"Bill Cox","0.8","0.2","0.3","0.5","3.6","0.4","","1002691"
"Lee Thompson","-0.5","-0.3","-0.6","-0.9","3.6","0.4","","1013018"
"Dave DeBusschere","1.0","0.0","0.7","0.7","3.1","0.3","","1003121"
"Rodney Bolton","-1.5","-0.5","-1.3","-1.8","3.4","0.3","","1001154"
"Lou Fiene","-1.3","-0.9","-0.7","-1.6","2.5","0.3","","1004031"
"Jack Kucek","0.2","0.1","-0.2","-0.1","2.8","0.3","","1007195"
"Ed Farmer","-0.5","-0.5","-0.3","-0.8","2.8","0.3","","1003935"
"Carlos Castillo","-0.5","-0.3","-0.5","-0.8","2.9","0.3","","1002060"
"Dylan Cease","0.5","0.2","0.0","0.3","2.7","0.3","$2.2","18525"
"Dylan Covey","-3.0","-0.6","-2.7","-3.3","1.6","0.3","$2.2","14825"
"Steve Jones","-0.1","0.0","-0.4","-0.4","2.3","0.3","","1006593"
"Jon Rauch","-0.5","-0.2","-0.5","-0.8","2.4","0.3","$1.1","1475"
"Daniel Hudson","0.2","0.0","-0.1","-0.1","2.6","0.3","$1.6","7146"
"Rich Hinton","-0.4","-0.4","-0.2","-0.7","2.4","0.3","","1005854"
"Mike Porzio","0.0","-0.2","-0.1","-0.3","2.5","0.2","$1.1","252"
"Bob Fallon","0.2","0.0","0.0","0.0","2.3","0.2","","1003915"
"Dave Stieb","-0.2","-0.2","-0.3","-0.5","2.4","0.2","","1012532"
"John Russell","0.3","-0.3","0.3","0.1","2.3","0.2","","1011316"
"Scott Carroll","-1.2","-0.6","-0.8","-1.4","2.0","0.2","$1.6","888"
"Bump Hadley","0.5","0.0","0.3","0.3","2.0","0.2","","1005186"
"Ralph Hamner","-1.1","-0.5","-0.8","-1.3","1.7","0.2","","1005287"
"Tanyon Sturtze","0.6","0.1","0.3","0.4","1.9","0.2","","1230"
"Jim McDonald","-0.6","-0.6","-0.1","-0.8","1.8","0.2","","1008464"
"Gio Gonzalez","0.2","-0.6","0.6","0.0","1.8","0.2","$1.4","7448"
"Johnny Marcum","-0.5","-0.7","0.1","-0.6","1.8","0.2","","1008103"
"Pete Daglia","-0.1","-0.6","0.4","-0.3","1.8","0.2","","1002922"
"Larry Duff","0.1","-0.2","0.1","-0.1","1.6","0.2","","1003528"
"Ricky Horton","-0.1","0.0","-0.3","-0.3","1.5","0.2","","1006036"
"Frank Mack","0.5","0.0","0.3","0.4","1.6","0.1","","1007920"
"John Sullivan","-0.7","-0.6","-0.2","-0.8","1.3","0.1","","1012699"
"Pat Daneker","0.1","0.2","-0.2","-0.1","1.5","0.1","","1002964"
"Bruce Tanner","-0.2","-0.4","0.1","-0.3","1.1","0.1","","1012820"
"Jack Hallett","-1.1","-0.7","-0.5","-1.2","1.1","0.1","","1005243"
"Herb Score","0.9","0.7","0.1","0.8","0.9","0.1","","1011671"
"Ed Klepfer","0.3","0.1","0.1","0.2","0.8","0.1","","1006997"
"Roberto Hernandez","-0.3","0.1","-0.5","-0.4","0.8","0.1","","605"
"Phil Douglas","-0.8","-0.5","-0.4","-0.9","0.8","0.1","","1003436"
"Elmer Jacobs","-0.3","-1.5","1.1","-0.4","0.6","0.1","","1006320"
"Randy Scarbery","-0.3","0.3","-0.7","-0.4","0.4","0.0","","1011497"
"Mat Latos","0.6","0.4","0.1","0.5","0.4","0.0","$0.3","3815"
"Erskine Mayer","-1.0","-0.3","-0.7","-1.0","0.2","0.0","","1008297"
"Blue Moon Odom","-0.4","-0.4","0.0","-0.4","0.2","0.0","","1009726"
"Adam Peterson","-0.5","-0.3","-0.2","-0.5","0.0","0.0","","1010220"
"Tim Lollar","0.4","-0.1","0.5","0.3","0.2","0.0","","1007715"
"Dan Spillner","0.3","0.1","0.1","0.3","0.1","0.0","","1012342"
"Red Ruffing","-0.9","-0.2","-0.7","-0.8","-0.1","0.0","","1011296"
"Bob Miller","0.0","-0.9","0.9","0.0","-0.1","0.0","","1008877"
"Claral Gillenwater","-0.1","-0.1","0.0","-0.1","-0.1","0.0","","1004710"
